Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
93m²,"жк. Люлин 3, София",False,"128,000",EUR,Обзаведен,12-ти,15,Електричество,,ЕПК,,,,,,,,,,,"КЛИЕНТИТЕ НА MARTIN'S СА ПО-ДОВОЛНИ! ПОПИТАЙ ЗАЩО! Предлагаме ви много светъл, просторен и топъл тристаен апартамент в една от най-добрите части на кв.Люлин 3, в близост до градски транспорт и бърз дотъп до Околовръстен път (Северна тангента). Имотът е с функционално разпределение с просторни стаи, топъл и готов за живеене. Жилището се състои от коридор, дневна, три стаи, отделен кухненски бокс две тераси, сервизни помещения, баня и отделна тоалетна. Апартаментът е с подменена дограма с PVC и се продава с цялото обзавеждане и оборудване. Входът е изключително поддържан с контролиран достъп и в много добро състояние. Разполага с таван от 5,31кв.м.
Оферта № 10709.


.
"
118m²,"жк. Люлин 3, София",False,"163,370",EUR,Обзаведен,6-ти,12,ТЕЦ,,ЕПК,,,,,,,,,,,"iHOME Real Estate предлага голям 3-стаен апартамент на бул. Царица Йоанна до магазин БИЛА И ТЕХНОПОЛИС, метростанция Люлин
Жилището се намира на среден етаж, изцяло вътрешен и саниран, южен и панорамен към Витоша и Стара планина. Представлява входно антре с голям гардероб, просторен хол с връзка към трапезария и балкон тип лоджия, самостоятелна кухня с остъклен балкон, две самостоятелни спални, баня+тоалетна, тоалетна, мокро помещение. Трайни подови настилки от естествен паркет, мозайка, теракота. Стените са с гипсова шпакловка и латекс, дограма от PVC, масивни интериорни врати. Към имота принадлежи МАЗЕ с площ 8 кв.м. Имота се продава с наличното обзавеждане. При покупка на имота се предлага възможност за закупуване на подземен гараж в съседна сграда!
Повече за имота: Христо Георгиев 0896667310
iHOME REAL ESTATE работи по изискванията на БДС EN15733 в съответствие с нормите, заложени в Етичния Професионален Кодекс. Отговаряме за качеството на предоставяните услуги и консултации, свързани с покупка, продажба, наем-управление на имоти и кредитиране!
АГЕНЦИЯ НА ГОДИНАТА ЗА 2021 на годишните награди на imoti.net, пълноправен член на НСНИ и CEPI.
"
100m²,"жк. Люлин 3, София",True,"139,990",EUR,Обзаведен,5-ти,14,Електричество,,ЕПК,,,,,,,,,,,"С КЛЮЧ! ЕКСКЛУЗИВНА ОФЕРТА! ВЪРЕШЕН, САНИРАН, ОБАЗАВЕДЕН,  ЮГО/ЗАПАДЕН. ЕПК/85г. Не далече от метростанция Люлин, Поща, м-н Вилаз, Пазара, Лидл и Билла.  Разпределение: коридор, голяма кухня с тераса, хол с тераса,  две спални/едната с тераса , която е обща и за кухнята/, баня и тоалетна,  самостоятелна тоалетна, килер. Разполага и с мазе- 4кв.м. Сградата е добре поддържана, озеленени около блокови пространства, възможност за паркиране. Входът е с контролиран достъп. Жилището е ремонтирано основно преди 2 години/без банята/. Отопление: климатици от висок клас ДАЙКИН. Стамен Едрев- 0889015784, 0888720101"
70m²,"жк. Люлин 3, София",False,"99,900",EUR,Обзаведен,7-ми,7,,,Панел,,,,,,,,,,,"Предлагаме двустаен апартамент на 7-ти етаж в ж.к.Люлин 3. Панелно строителство. Апартаментът се състои от дневна с тераса, кухня с трапезаря ,спалня и баня с тоалетна. Дограмата във всички стаи е ПВЦ, настилките са висококачествен ламинат и теракот, целият апартамент е след основен ремонт, като са сменени всички Ел. и ВиК инсталации, както и всички врати в имота. Банята е на теракот и фаянс в отлично състояние.Продава се с наличното обзавеждане.Апартамента се намира на 7 минути от метростанция 'Люлин'. В близост се намира магазин Т маркет,Лидъл, 33-то училище, детска градина 'Българче'. Районът е добре озеленен, с много градинки и детски площадки."
70m²,"жк. Люлин 3, София",False,"119,990",EUR,Обзаведен,1-ви,8,,,Тухла,,,,,,,,,,,"ПЕРФЕКТЕН ЗА ИНВЕСТИЦИЯ!!!Предлага, дизайнерски напълно обзаведен тристаен апартамент в нова сграда в Люлин 3, изключително тихо както и комуникативно място в близост до метростанция 'Люлин' и Магазин 'Била'.Разпределение: хол с кухненски бокс, две спални, като в едната спалня има баня с тоалетна, втора баня с тоалетна.В близост до зони за отдих и спорт, детски градини, училище, големи и малки търговски обекти. Ниски месечни разходи за отопление.Съдействие при покупка на жилище с ипотечен кредит при най-добри условия. Работим с всички банки в България. За ваше улеснение има прикачен видео клип на имота! При интерес може да цитирате следния код: instagram.com/realnewhomewww.facebook.com/realnewhomehttps://www.tiktok.com/@realnewhomehttp://realnewhomeltd.com/bg"
105m²,"жк. Люлин 3, София",False,"175,000",EUR,Обзаведен,6-ти,9,ТЕЦ,,Тухла,,,,,,,,,,," Real Deal представя на Вашето внимание: 

    Ексклузивна оферта RD-2601  


Тристаен непреходен апартаментът в Люлин 3 на 100 метра от метрото и Кооперативния пазар - 105 кв.м. Чиста жилищна площ от 83 кв.м. Разпределение: входно предверие, голяма дневна с трапезария и кухненски бокс, две спални помещения, баня с тоалетна, две тераси. 5-камерна висок клас дограма, поръчкови интериорни врати. Имотът разполага с мазе в размер на 3 кв.м. Голям подземен двоен гараж от 32 кв.м с висок клас плъзгаща врата. До него се стига през две ролетни врати за сигурност. Отделен нотариален акт за гаража, който може да се закупи на цена от 39000 евро. 

Изложение: изток/север. Отопление: ТЕЦ.

 Жилището се продава напълно обзаведено!


 Агенцията работи САМО с актуални обяви!
 

 Агенцията съдейства до окончателно финализиране на сделката и може да Ви помогне при отпускането на ипотечен кредит при преференциални условия!
 

Имаме директни договори със 7 от най-големите банки в страната и ще Ви помогнем за финансиране при най-изгодни условия!
 

За повече информация

 Георги Димитров - 0893506358

"
139m²,"жк. Люлин 3, София",True,"209,900",EUR,Обзаведен,6-ти,9,ТЕЦ,,Тухла,,,,,,,,,,,"К - КОНСУЛТ продава непреходен тристаен апартамент в кв. Люлин 3.
Сградата е с АКТ16 от 2006г., с отлично поддържани фасада и общи части, намира се на метри от множество спирки на градски транспорт, разнообразни търговски обекти, учебни заведения, в близост до метростанция Люлин, с бърз достъп до главни пътни артерии.
Апартаментът е с чиста жилищна площ- 83кв.м, състои се от: Входно антре, голяма дневна с кухненски бокс и трапезария, две спални, баня с тоалетна и две тераси. 
В цената са включени голям двоен гараж- 31кв.м. и мазе- 3кв.м. 
Имотът е изключително атрактивен, както за закупуване за собствено ползване, така и с цел инвестиция, за всички които търсят своят нов уютен дом."
90m²,"жк. Люлин 3, София",True,"97,740",EUR,Полуобзаведен,14-ти,16,ТЕЦ,,ЕПК,,,,,,,,,,,"АЯКС Ви представя страхотен тристаен апартамент в кв.Люлин 3. Ситуиран е на 14ти жилищен етаж и разполага с площ от 90кв.м.
Разпределение:вх.антре, дневна с кухненски бокс, две спални помещения, баня с тоалетна и тераса.

Покупката на жилище е изключително важен момент от живота на всеки човек и за това искаме да предложим най- доброто. Услугите, които можем да предложим, включват:
Получаване на одобрение за ипотечен кредит.
Застраховка на движимо и недвижимо имущество.
Строителни ,ремонтни дейности и изготвяне на 3-д интериорен дизайн , за да си представите как би изглеждал вашия мечтан дом
Юридически и счетоводни услуги и др.

За удобство на клиента, екипът ни е договорил с нашите финансови партньори преференциални условия за банков кредит.

При интерес към този или друг имот се свържете с нас за повече информация, безплатна консултация или уговорка за оглед.

Референтен номер:128699"
77m²,"жк. Люлин 3, София",False,"121,000",EUR,Полуобзаведен,3-ти,7,Прокарва се,,Тухла,,,,,,,,,,,"
	
		
			
			Двустаен тухлен апартамент на трети етаж с югоизточно изложение.

			Състои се от: антре, голяма дневна с кухненски бокс и трапезария, спалня, баня с тоалетна и тераса пред двете стаи.  Kъм апартамента  има прилежащо мазе и собственост върху парцел с възможност за паркиране.

			Отоплението е чрез климатици. Топла вода - от бойлер.
			
		
	

 Обади се сега и цитирай този код 559211"
76m²,"жк. Люлин 3, София",True,"139,000",EUR,Обзаведен,5-ти,17,ТЕЦ,,ЕПК,,,,,,,,,,,"К - КОНСУЛТ продава 3-стаен апартамент след основен ремонт в кв. Люлин 3.
Отлична локация, на метри от метростанция, детски градини, училища, разнообразни търговски обекти, Билла, Фантастико, Кауфланд, пазар Люлин 3 и други, с бърз достъп до главни пътни артерии.
Входът е изключително поддържан, със сменена PVC дограма и контрол на достъп.
Апартаментът е със СОТ система, външна изолация, PVC дограма и нова блиндирана входна врата.
Разположението е следното: Коридор, дневна, кухня, две спални, баня с тоалетна, втора тоалетна. килер и балкон. Изложението е изток - юг. 
Имотът разполага с мазе.
Апартаментът е топъл с ниски режийни разходи.
"
