Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
119m²,"жк. Левски В, София",True,"139,999",EUR,Обзаведен,7-ми,8,ТЕЦ,,Панел,,,,,,,,,,,"НЕПРЕХОДЕН, ПРОСТОРЕН, ФУНКЦИОНАЛЕН апартамент на комуникативно място, в близост до градски пътни артерии, спирки на обществен транспорт, бъдеща метростанция, училища и детски градини. Панелна сграда от 1990 г. на ет.7 от 8 с асансьор; РАЗПРЕДЕЛЕНИЕ: дневна с излаз на тераса, родителска спалня с излаз на тераса, две непреходни стаи, едната с излаз на тераса, кухня, баня с тоалетна, малка тоалетна, килер, склад; ОТОПЛЕНИЕ: ТЕЦ; ПОДОВИ НАСТИЛКИ: кухня и коридор-теракота, стаи-мокет, санитарни помещения-фаянс. СТЕНИ: латекс. ИЗЛОЖЕНИЕ: С/Ю. Към апартамента има прилежащо мазе. Свободно паркиране в междублоковото пространство. ЗА ПОВЕЧЕ ПОДРОБНОСТИ: тел. 0893410303, оферта А4829 "
48m²,"жк. Левски В, София",False,"93,000",EUR,Обзаведен,5-ти,8,ТЕЦ,,Панел,,,,,,,,,,,"ном. в агенцията-5133
Агенция Ивена Консулт предлага -двустаен апартамент в кв.Левски 
-Южен апартамент с ниски режийни такси.
- Комуникативно място, вход точно пред новострояща се метростанция. 
-Поддържан вход.
-В момента имота е отдаден трайно под наем срещу 550лв.
Ако ви предстои покупка или продажба на имот, не се колебайте да ни се доверите!
* Възползвайте се от нашите усулуги:
+ безплатна консултация
+безплатно съдействие за кредит
+ безплатно изготвяне на документи
За повече информация:
Водещ консултант на офертата-Ирина Цветкова!

Тел: 0878/ 788 601

тел; 0878/ 788 401
"
126m²,"жк. Левски В, София",False,"174,000",EUR,Обзаведен,2-ри,6,Електричество,,Тухла,,,,,,,,,,,"Имоти Комфорт Ви предлага  тристаен апартамент, напълно обзаведен в гр София, Левски В на метри от бъдеща метростанция .

 Апартаментът e 126 m2. и се намира на между два големи булеварда - бул.Ботевградско шосе и бул.Владимир Вазов, което осигурява бърз  достъп до центъра. Районът е тих и спокоен, спирката на автобус 120 е на 20 метра, както и магазини за хранителни стоки. В близост има Домко, Била, аптеки, детски градини, училища и хипермаркети. 

Разперелението  на апартамента е следното :  коридор, всекидневна с кухненски бокс и тераса, две спални, баня с тоалетна и тоалетна за гости.
Към апартамента има мазе 17 м2, както и идеални части от земята на парцела.Възможно е преустройство в четиристаен.Жилището се продава напълно обзаведено и оборудвано с висок клас мебели и техника.

 За повече информация и огледи не се колебайте - позвънете ни !
"
119m²,"жк. Левски В, София",False,"135,000",EUR,,7-ми,8,,,Панел,,,,,,,,,,,"Оферта: ***15626*** КОРТА ИМОТИ предлага светъл и просторен четиристен апартамент в най-хубавата част на кв. Левски В. Имотът се намира на изключително комуникативно място в близост до спирки на градски транспорт, магазини, аптеки, училища, детски градини и др.
 
***РАЗПРЕДЕЛЕНИЕ*** 
 
Състои се от антре, хол с кухненски бокс, три спални, тоалетна, баня с тоалетна, две мокри помещения и три тераси.
 
***АКЦЕНТИ***
 
·        За ремонт;
 
·        Изложение – юг-север;
 
·        Поддържани общи части.
 
***ДОПЪЛНИТЕЛНА ИНФОРМАЦИЯ***
 
- Комуникативно място.
 
За нови предложения и подобни оферти, посетете нашия сайт www.cortaimoti.com или се обадете на *** Тел. 0887 000 452 ***
 
Очакваме Ви на посочения телефон, за да Ви дадем подробна информация относно предлагания имот. Ние сме реномирана компания, което ни задължава да Ви предоставим допълнителни услуги и следпродажбено обслужване. Професионалистите от КОРТА ИМОТИ ще бъдат с Вас през целия процес по покупко-продажба на имота. Допълнитетелните услуги, които предлага екипът ни включва проучване и предлагане на най-добрите оферти на банкови институции за получаване на одобрение за Ипотечен и/или Потребителски кредит, юридически и нотариални услуги, застраховки и др. Ние се стремим да влагаме качество и индивидуален подход във всичко, което правим и да предлагаме на нашите клиенти само най-доброто качество и обслужване.
"
73m²,"жк. Левски В, София",True,"92,600",EUR,Необзаведен,3-ти,,Електричество,,ЕПК,,,,,,,,,,,"Реф. номер: 37093

Аякс Имоти има удоволствието да Ви представи двустаен апартамент в кв. Левски В. Апартамента е за основен ремонт с обща площ 73 кв.м. Намира се в близост до спирки и големи магазини. За повече информация и оглед се свържете с нас!

Имотът може да бъде резервиран и свален от продажба със заплащане на депозит, след което се прекратява провеждането на огледи с други купувачи и започва подготовка на документите за сключване на предварителен и окончателен договор.
Допълнителни услуги и следпродажбено обслужване
Ние сме реномирана компания и ще бъдем с вас не само по време на покупката, но и след това, осигурявайки ви допълнителни услуги по ваше изискване с цел пълноценно и безпроблемно ползване на новозакупения имот. Услугите, които можем да предложим, включват получаване на одобрение за ипотечен кредит, застраховка на движимо и недвижимо имущество, строителни и ремонтни дейности, обзавеждане, юридически и счетоводни услуги и др."
152m²,"жк. Левски В, София",False,"172,400",EUR,,4-ти,4,,,Тухла,,,,,,,,,,,"До бъдеща метростанция! Явлена предлага за продажба просторен, светъл, тристаен апартамент в новострояща се бутикова сграда в ж.к. Левски В!  Жилището е със застроена площ от 131м2 и следното функционално разпределение: антре, две непреходни просторни спални, голяма дневна с кухненски бокс, баня с WC, лоджия, тераса и склад. Към апартамента има възможност за закупуване на паркомясто на цена от 8300 евро. Свържете се с нас за повече информация! При необходимост оказваме пълно съдействие за уреждане на ипотечен кредит!"
127m²,"жк. Левски В, София",False,"144,600",EUR,,3-ти,4,,,Тухла,,,,,,,,,,,"Явлена има удоволствието да Ви представи  функционален непреходен тистаен апартамент в новострояща се бутикова сграда в ж.к. Левски В. Апартаментът се състои от входно антре, две спални, просторна дневна с кухненски бокс, от която има излаз към тераса, баня с WC, отделно WC и склад. Към жилището има възможност за закупуване на гараж, или паркомясто на отделна цена. При допълнителни въпроси, или желание за оглед не се колебайте да се свържете с нас! При необходимост оказваме пълно съдействие за уреждане на ипотечен кредит!"
97m²,"жк. Левски В, София",False,"92,500",EUR,,2-ри,4,,,Тухла,,,,,,,,,,,"До бъдещо метро! Явлена предлага за продажба функционален двустаен апартамент в новострояща се бутикова сграда в ж.к. Левски -В. Локацията е изключително перспективна, в близост до бъдеща метростанция! Жилището се състои от антре, просторна дневна с кухненски бокс и излаз към тераса, спалня с излаз на балкон, баня с WC и склад. Има възможност за закупуване на паркомясято към жилището, на допълнителна цена от 8300 евро. Към момента в сградата има свободни и други квадратури и разпределения. Свържете се с нас за повече информация! При необходимост оказваме пълно съдействие за осигуряване на ипотечен кредит!"
62m²,"жк. Левски В, София",False,"75,800",EUR,,2-ри,,,,Тухла,,,,,,,,,,,"Явлена представя на Вашето внимание функционален двустаен апартамент в новострояща се бутикова сграда в ж.к. Левски -В. Локацията е изключително перспективна, в близост до бъдеща метростанция! Жилището се състои от антре, дневна с кухненски бокс, спалня, баня, склад и балкон. Има възможност за закупуване на паркомясто към апартамента на допълнителна цена от 8300 евро. В сградата има свободни и други квадратури и разпределения. Свържете се с нас за повече информация!"
90m²,"жк. Левски В, София",False,"125,900",EUR,Полуобзаведен,1-ви,6,ТЕЦ,,Панел,,,,,,,,,,,"Тристаен апартамент в сграда с отлични общи части и контрол за достъп на входа. Имотът има следното функционално разпределение: входно антре, кухня с усвоен балкон, всекидневна, спалня, втора спалня с усвоен балкон, баня с WC , втора тоалетна, килер. Имота има възможност да се ползва и като 4-стаен. Апартаментът е със сменена дограма, сменени вертикални щрангове, вътрешна изолация.
 Обади се сега и цитирай този код 561940"
130m²,"жк. Левски В, София",True,"199,000",EUR,Обзаведен,7-ми,8,ТЕЦ,,Панел,,,,,,,,,,,"Революшън Естейт представя  непреходен тристаен апартамент в ж.к. Левски В. Сградата се намира в непосредствена близост до бул. Владимир Вазов, бъдеща метростанция, детски градини, училища, магазини, и спирки на градски транспорт. Ситуиран е на 7-ми жилищен етаж с площ 130 кв.м. разгърната в следното разпределение: входно антре, просторна всекидневна, кухня с остъклен балкон, две спални, баня с тоалетна, отделна тоалетна, мокро помещение, килер, две тераси. Отопление: ТЕЦ, като има инсталиран климатик в хола. Жилището е с ремонтирани бани, сменени дограми и щрангове, шпакловани и боядисани стени, вътрешна изолация, естествен паркет във всички стаи, гранитогрес в останалите части. Продава се напълно обзаведено и оборудвано. Огледи с предварителна уговорка, моля цитирайте референтен номер: 40285.

Стъпки при покупка: Детайлно оглеждане на имота; Преговаряне на условия при необходимост; Индивидуално изготвяне на предварителен договор, спрямо спецификите на сделката; Изповядване при нотариус.

Имате нужда от: Кредитен консултант? - Имаме го! Юрист? - На ваше разположение е! Нотариус? - Очаква Ви! Експерт в недвижимото имущество? Ние сме!

Какво предлагаме? Цялостно обслужване по сделката и осигуряване на всички документи; Преференциални условия при ремонтни дейности, закупуване на техника и обзавеждане; Комуникация с държавни институции; Съвети и насоки."
72m²,"жк. Левски В, София",False,"93,070",EUR,Необзаведен,3-ти,6,Прокарва се,,Тухла,,,,,,,,,,,"Двустаен апартамент със следното разпределение. Дневна с кухненски бокс, към която има тераса от 5,70 кв.м. с гледка. Апартаментът разполага още със: спалня - 12.47 кв.м., голям коридор с място за гардероб, складово помещение и голяма баня с тоалетна. 
 Обади се сега и цитирай този код 522596"
107m²,"жк. Левски В, София",False,"144,680",EUR,,5-ти,7,,,Тухла,,,,,,,,,,,"Явлена продава функционален тристаен имот, с бърз достъп до няколко големи булеварда -Ботевградско шосе и Владимир Вазов, в квартал с изградена жилищна инфраструктура- хранителни магазини, 130 СОУ, детски градини, 18 ДКЦ и др. С удобни връзки към аерогара София и изходните автомагистрали, трамвай 22 и авт. 79 и 90, както и до бъдещо метро. Жилището е със следното разпределение - антре, дневна с кухненски бокс, две непреходни спални, голяма баня, отделно тоалетна, склад и два балкона, със застроена площ 90,19 кв.м. Статутът е на апартамент - Ап.20. Етажът е 4-ти над партер. Изложението е Юг и Запад. Отоплението е на ток, с изводи за климатици. Сградата се отличава с модерна фасада, просторни помещения и френски прозорци. Доказан инвеститор, с няколко построени и въведени в експлоатация сгради. Начален етап на строителство. Очакван акт 16 - пролетта на 2024г. Опция за закупуване на паркомясто/гараж, както и на други 2- и 3-стайни имоти. Брокер- Ирина Варадинова."
70m²,"жк. Левски В, София",False,"90,675",EUR,,2-ри,6,,,Тухла,,,,,,,,,,,"Явлена има удоволствието да ви представи за продажба 2стаен апартамент в новострояща се сграда в кв. Левски В. Сградата е ситуирана близо до бул. Владимир Вазов и бъдеща метростанция. Имота е със ЗП 61.12кв.м. и с ОЧ 69,75кв.м. има следното разпределение - коридор 5.2м2, склад 1м2, санитарен възел 3.2м2, спалня 14.82м2, всекидневна 23.22м2 и балкон 5.46м2, за ваше улеснение прилагаме и схема на имота. Сградата е на етап 2ра плоча и ще бъде завършена края на 2024г. Цените са до следващ етап в стройтелството. В сградата предлагаме и други 2стайни и 3стайни апартаменти, паркоместа и гаражи. Агенцията съдейства за ипотечни кредити към всички банки. За повече информация и оглед Борис Колев ID -"
129m²,"жк. Левски В, София",False,"167,843",EUR,,4-ти,6,,,Тухла,,,,,,,,,,,"Явлена има удоволствието да ви представи за продажба 3стаен апартамент в новострояща се сграда в кв. Левски В. Сградата е ситуирана близо до бул. Владимир Вазов и бъдеща метростанция. Имота е със ЗП 113,14кв.м. и с ОЧ 129,11кв.м. има следното разпределение - коридор 8.8м2, склад 1м2, санитарен възел 4,72м2, спалня 14.24м2, втори санитарен 3,76м2. всекидневна 32.8м2 и с балкон 4,53м2,втора спалня 13,70м2. За ваше улеснение прилагаме и схема на имота. Сградата ще бъде завършена края на 2024г. Цените са до следващ етап в стройтелството. В сградата предлагаме и други 2стайни и 3стайни апартаменти, паркоместа и гаражи. Агенцията съдейства за ипотечни кредити към всички банки. За повече информация и оглед Борис Колев ID -"
75m²,"жк. Левски В, София",False,"97,916",EUR,,Партер,6,,,Тухла,,,,,,,,,,,"Явлена има удоволствието да ви представи за продажба 2стаен апартамент в новострояща се сграда в кв. Левски В. Сградата е ситуирана близо до бул. Владимир Вазов и бъдеща метростанция. Имота е със ЗП 66кв.м. и с ОЧ 75,32кв.м. има следното разпределение - коридор 6,5м2, склад 2,27м2, санитарен възел 4,77м2, спалня 19м2, всекидневна 23,62м2 и прилежащ двор, за ваше улеснение прилагаме и схема на имота. Сградата ще бъде завършена края на 2024г. Цените са до следващ етап в стройтелството. В сградата предлагаме и други 2стайни и 3стайни апартаменти, паркоместа и гаражи. Агенцията съдейства за ипотечни кредити към всички банки. За повече информация и оглед Борис Колев ID -"
70m²,"жк. Левски В, София",False,"91,013",EUR,,3-ти,6,,,Тухла,,,,,,,,,,,"Явлена има удоволствието да ви представи за продажба 2стаен апартамент в новострояща се сграда в кв. Левски В. Сградата е ситуирана близо до бул. Владимир Вазов и бъдеща метростанция. Имота е със ЗП 61.35кв.м. и с ОЧ 70кв.м. има следното разпределение - коридор 4,5м2, склад 2,55м2, санитарен възел 4,15м2, спалня 12,42м2, всекидневна 22,28м2 и балкон 6,55м2, за ваше улеснение прилагаме и схема на имота. Сградата е на етап 2ра плоча и ще бъде завършена края на 2024г. Цените са до следващ етап в стройтелството. В сградата предлагаме и други 2стайни и 3стайни апартаменти, паркоместа и гаражи. Агенцията съдейства за ипотечни кредити към всички банки. За повече информация и оглед Борис Колев ID - 126319"
108m²,"жк. Левски В, София",False,"154,000",EUR,,Партер,4,,,Тухла,,,,,,,,,,,"ARCO REAL ESTATE  представя на вашето внимание тристаен апартамент на партер в новострояща се сграда в кв. Левски В.
Сградата разполага с партерен етаж и четри жилищни етажа, от който последния е мансарден.
Сградата е близо до градски транспорт и бъдеща метростанция. Множества магазини, заведения.
Разпределение: антре,дневна + кухненски бокс ,две спални, баня с тоалетна, втора тоалетна, склад, самостоятелен двор 70 кв.м.
Пусков срок февруари 2024 г.
Агенцията работи по изискванията на БДС EN 15733. Предлагаме безплатно съдействие за ипотечно кредитиране и изготвяне на пазарна оценка на имота.Пакети от застраховки.
За повече информация и огледи: 
Нели Васева
тел.0877 94 87 69  Оферта №77805"
73m²,"жк. Левски В, София",True,"89,900",EUR,Необзаведен,3-ти,10,ТЕЦ,,ЕПК,,,,,,,,,,,"Революшън Естейт представя двустаен апартамент в ж.к. Левски В, в сграда с отлично поддържани общи части и контролиран достъп. Намира се в близост до бул. Владимир Вазов и хипермаркет BILLA. Разполага с площ от 73 кв.м. с разпределение: входно антре, хол с трапезария и кухненски бокс, спалня, баня с тоалетна, килер (място за вграден гардероб или мокро помещение) и балкон с излаз и от хола . Oтопление: ТЕЦ. Сменена ПВЦ дограма. Към апартамента има прилежащо мазе с площ от 4, 5 кв.м. Жилището е за ремонт. Информация за горепосочения имот, може да получите чрез формата на запитване или чрез директна връзка с нас на телефона посочен в описанието, като ще Ви е необходим следният референтен номер: 31720"
66m²,"жк. Левски В, София",True,"88,000",EUR,Обзаведен,3-ти,8,ТЕЦ,,Панел,,,,,,,,,,,"Оферта 1609  Aгенция  Уидуок продава 2-стаен непреходен апартамент близо до бул Владимир Вазов, Била, спирки на тролей 1,3 автобус 78  
МЕСТОПОЛОЖЕНИЕ- Левски В
РАЗПРЕДЕЛЕНИЕ - коридор, кухня, стая с общ балкон, хол с балкон, баня с тоалетна, мазе.
СЪСТОЯНИЕ:Жилището е по БДС за ремонт.
Изложение :изток/югоизток."
62m²,"жк. Левски В, София",False,"75,800",EUR,,2-ри,4,,,Тухла,,,,,,,,,,,"АRCO REAL ESTATE представя, двустаен апартамент № 3,  в луксозна новострояща се жилищна сграда в кв. Левски В. Проекта е  в близост до новострояща се метростанция на бул. Вл. Вазов.  Района се развива интензивно с модерно жилищно и инфраструктурно стройтелство. Жилиещето е разположено на втори  етаж , състои се от входно антре, баня с тоалетна,  кухненски бокс,  дневна и трапезария , спалня и две тераси.   В сградата са ситуирани  двустайни и тристайни апартаменти. Гъвкава схема на плащане с първоначална вноска от 20 процента при подписване на предварителен договор. Акт 14 - еснта на  2022г. Пусков срок - декември 2023г. Възможност за изготвяне на индивидуален проект за всеки апартамент и пълни довършителни дейности с професионален контрол от изпълнителя. Агенцията работи по изискванията на БДС EN 15733. Предлагаме съдействие за ипотечно кредитиране и изготвяне на пазарна оценка . Обадете се и заявете час за оглед : Иван Иванов +359 877 781 705 . Оферта №77984"
73m²,"жк. Левски В, София",False,"92,990",EUR,,3-ти,10,,,ЕПК,,,,,,,,,,,"ARCO REAL ESTATE Продава двустаен апартамент в кв.Левски В. Необзаведен. Отоплението е на ТЕЦ, а топлата вода - от бойлер. Апартаментът е за основен ремонт, като вече е сменена дограмата. Общите части на сградата са в отлично състояние и е с контролиран достъп (чип) и видеонаблюдение.
Предлагаме безплатно съдействие за ипотечно кредитиране и изготвяне на пазарна оценка на имота.Пакети от застраховки.
Агенци заявете час за ията работи по изискванията на БДС EN 15733.
За повече информация и огледи: 
Нели Васева
тел.0877 94 87 69"
100m²,"жк. Левски В, София",False,"156,000",EUR,Необзаведен,7-ми,,ТЕЦ,,Панел,,,,,,,,,,,"Оферта 21974. Жилището е след ремонт. Две спални, хол, кухня, две тераси, баня с тоалетна и отделно тоалетна Намира се до БДСК. Поддържан вход. "
73m²,"жк. Левски В, София",False,"89,900",EUR,Необзаведен,3-ти,,ТЕЦ,,ЕПК,,,,,,,,,,,"Оф.23366. Слънчев и топъл вътрешен апартамент на етаж 3 в блок ЕПК строителство от 1993 г.
Апартаментът е непреходен, с обща площ 73 кв.м и застроена площ 61 кв.м и представлява: хол с трапезария и бокс- 26 кв.м , спалня-13.30 кв.м, баня и тоалетна-3.80 кв.м, коридор-6 кв.м, склад (място за вграден гардероб или мокро помещение до банята)- 1.20 кв.м и балкон пред спалнята с излаз и от хола 4.5 кв.м. Към апартамента има и мазе 4.5 кв.м . Отоплението е на ТЕЦ, а топлата вода - от бойлер. Апартаментът е за основен ремонт, като вече е сменена дограмата.
Блокът се намира на ул. Тома Иконописец и е на 100 м от бул. Владимир Вазов и спирка на автобус 78 и тролей 1 и 3 и на 200 м от магазин Била . Мястото е много комуникативно и в същото време тихо и спокойно.Има свободни места за паркиране. Общите части на сградата са в отлично състояние и е с контролиран достъп (чип) и видеонаблюдение."
