Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
92m²,"жк. Овча Купел, София",False,"132,632",EUR,Необзаведен,2-ри,7,Електричество,,Тухла,,,,,,,,,,,"АПАРТАМЕНТ 14 е просторен тристаен апартамент. Намира на ет. 2/7 с ЗП 79,37 м2/РЗП 91,47 м2. Към цената на апартамента се включва 1,761% право на собственост върху земя. Състои се от входно антре, коридор, хол с кухненски бокс и дневна част/22м2/, две спални по 13-13,80 м2, баня с тоалетна, склад и тераса 6,58 м2. Изложение: СЕВЕРОИЗТОК.
Апартаментът се намира в новострояща се сграда, в непосредствена близост до Нов Български Университет, множество обществени обекти и паркове, училища, болници, хипермаркети, спортни центрове и основни пътни артерии, с бърз и удобен достъп до градски транспорт. Сградата представлява композиция от строга изтънченост, с мисъл за изчистен, стилен дизайн и здравословен начин на живот, в паркова среда, с детски кът и места за отдих на живущите.
Сградата е с разрешение за строеж от февруари 2022г. и в момента е на +0,00 цикъл. Въвеждане в експлоатация/Акт 16/ в средата на 2024г.
ЖИЛИЩАТА в комплекса са решени функционално, с правилни форми на помещенията и много светлина. ТЕХНИЧЕСКИ ХАРАКТЕРИСТИКИ: 5 камерна PVC дограма, шпакловка и замазка в помещенията, монтирани всички комуникации-ВиК, електро, хоризонтални разводки за отопление на ГАЗ, външна интериорна врата,10см.външна изолация с водоотблъскваща мазилка. Луксозни общи части. Вертикална планировка: ландшафтно оформление с настилки с марка Semmelrock, с внедрена система за отводняване на терена, с монтирана автоматизирана напоителна система, предвидена за озеленяването.
ТРЕ имоти предлага в комплекса тристайни апартаменти на различни етажи, с различни изложения и различни цени. Към всеки апартамент е предвидено паркомясто на отделна цена. ID 303. За информация и резервации: инж. Невяна Маринова, 0898490145
"
91m²,"жк. Овча Купел, София",False,"131,486",EUR,Необзаведен,3-ти,7,Електричество,,Тухла,,,,,,,,,,,"АПАРТАМЕНТ 21 е просторен тристаен апартамент. Намира на ет. 3/7 с ЗП 78,76 м2/РЗП 90,68 м2. Към цената на апартамента се включва 1,746% право на собственост върху земя.Състои се от входно антре, коридор, хол с кухненски бокс и дневна част/22м2/, две спални по 13-13,80 м2, баня с тоалетна, склад и тераса 6,44 м2. Изложение: СЕВЕРОЗАПАД.
Апартаментът се намира в новострояща се сграда, в непосредствена близост до Нов Български Университет, множество обществени обекти и паркове, училища, болници, хипермаркети, спортни центрове и основни пътни артерии, с бърз и удобен достъп до градски транспорт. Сградата представлява композиция от строга изтънченост, с мисъл за изчистен, стилен дизайн и здравословен начин на живот, в паркова среда, с детски кът и места за отдих на живущите.
Сградата е с разрешение за строеж от февруари 2022г. и в момента е на +0,00 цикъл. Въвеждане в експлоатация/Акт 16/ в средата на 2024г.
ЖИЛИЩАТА в комплекса са решени функционално, с правилни форми на помещенията и много светлина. ТЕХНИЧЕСКИ ХАРАКТЕРИСТИКИ: 5 камерна PVC дограма, шпакловка и замазка в помещенията, монтирани всички комуникации-ВиК, електро, хоризонтални разводки за отопление на ГАЗ, външна интериорна врата,10см.външна изолация с водоотблъскваща мазилка. Луксозни общи части. Вертикална планировка: ландшафтно оформление с настилки с марка Semmelrock, с внедрена система за отводняване на терена, с монтирана автоматизирана напоителна система, предвидена за озеленяването.
ТРЕ имоти предлага в комплекса тристайни апартаменти на различни етажи, с различни изложения и различни цени. Към всеки апартамент е предвидено паркомясто на отделна цена. ID 304. За информация и резервации: инж. Невяна Маринова, 0898490145
"
98m²,"жк. Овча Купел, София",False,"141,332",EUR,Необзаведен,4-ти,7,Електричество,,Тухла,,,,,,,,,,,"АПАРТАМЕНТ 25 е просторен тристаен апартамент. Намира на ет. 4/7 с ЗП 84,03 м2/РЗП 97,47 м2. Към цената на апартамента се включва 1,877% право на собственост върху земя. Състои се от входно антре, коридор, хол с кухненски бокс и дневна част/27м2/, две спални по 13м2, баня с тоалетна, склад и тераса 6,51 м2. Изложение: ЮГОИЗТОК.
Апартаментът се намира в новострояща се сграда, в непосредствена близост до Нов Български Университет, множество обществени обекти и паркове, училища, болници, хипермаркети, спортни центрове и основни пътни артерии, с бърз и удобен достъп до градски транспорт. Сградата представлява композиция от строга изтънченост, с мисъл за изчистен, стилен дизайн и здравословен начин на живот, в паркова среда, с детски кът и места за отдих на живущите.
Сградата е с разрешение за строеж от февруари 2022г. и в момента е на +0,00 цикъл. Въвеждане в експлоатация/Акт 16/ в средата на 2024г.
ЖИЛИЩАТА в комплекса са решени функционално, с правилни форми на помещенията и много светлина. ТЕХНИЧЕСКИ ХАРАКТЕРИСТИКИ: 5 камерна PVC дограма, шпакловка и замазка в помещенията, монтирани всички комуникации-ВиК, електро, хоризонтални разводки за отопление на ГАЗ, външна интериорна врата,10см.външна изолация с водоотблъскваща мазилка. Луксозни общи части. Вертикална планировка: ландшафтно оформление с настилки с марка Semmelrock, с внедрена система за отводняване на терена, с монтирана автоматизирана напоителна система, предвидена за озеленяването.
ТРЕ имоти предлага в комплекса тристайни апартаменти на различни етажи, с различни изложения и различни цени. Към всеки апартамент е предвидено паркомясто на отделна цена. ID 305. За информация и резервации: инж. Невяна Маринова, 0898490145
"
69m²,"жк. Овча Купел, София",False,"115,000",EUR,Необзаведен,4-ти,4,,,Тухла,,,,,,,,,,,"Тре имоти продава ЕКСКЛУЗИВНО двустаен апартамент, находящ се на ет. 4/4 със ЗП 56,77м2/РЗП 68,54 м2. Изложение изток. Състои се от дневна, спалня, тераса лоджия и баня с тоалетна. Към жилището има прилежащо мазе на отделна цена, както и идеална част от земята. Артаментът се намира в луксозен затворен комплекс, разположен в най-изнесената към бул. Цар Борис III част на кв. Овча Купел, в близост до всички комуникации по него, срещу сп. Павлово, Агенция по Кадастър и Община Овча Купел. Комплексът представлява композиция от две сгради/4 и 10 етажни/ в паркова среда, с детски кът, места за отдих на живущите и подземен паркинг под целия парцел. Етап на строителство-акт 14. В момента в двете сгради се довършват мазилки, общи части, поставя се окачената фасада и ще бъдат въведени в експлоатация/акт 16/ през март 2023г. ТЕХНИЧЕСКИ ХАРАКТЕРИСТИКИ и начин на предаване: 5 камерна PVC дограма, шпакловка и замазка в помещенията, монтирани всички комуникации-ВиК, електро, хоризонтални разводки за отопление на ГАЗ, външна интериорна врата,10см.външна изолация със силиконова мазилка, съчетана с облицовка от естествен камък. Луксозни общи части с гранит и метални парапети. Богато дворно озеленяване. ТРЕ имоти предлага в комплекса 4 бр. двустайни апартамента в двете сгради, на различни етажи. Към всеки апартамент е предвидено мазе и паркомясто на отделна цена. Имотите се предлагат на схема на изплащане. При купувачи с кредит-по договаряне. ТРЕ имоти е сертифициран кредитен посредник и предлага безплатни консултации с оферти от всички банки за ипотечно кредитиране. За сградата и актуални оферти вижте повече информация тук: https://bit.ly/3iMHYAS . За информация и резервации: инж. Невяна Маринова, 0898490145
"
96m²,"жк. Овча Купел, София",False,"137,678",EUR,Необзаведен,1-ви,7,,,Тухла,,,,,,,,,,,"АПАРТАМЕНТ 3 е просторен тристаен апартамент. Намира на партерен ет. 1/7 с ЗП 84,03 м2/РЗП 95,95 м2 и прилежащо дворно място 65 м2. Към цената на апартамента се включва 1,848% право на собственост върху земя. Състои се от входно антре, коридор, хол с кухненски бокси дневна част/27м2/, две спални по 13 м2, баня с тоалетна, склад и тераса 65м2. Изложение: ЮГОЗАПАД.
Апартаментът се намира в новострояща се сграда, в непосредствена близост до Нов Български Университет, множество обществени обекти и паркове, училища, болници, хипермаркети, спортни центрове и основни пътни артерии, с бърз и удобен достъп до градски транспорт. Сградата представлява композиция от строга изтънченост, с мисъл за изчистен, стилен дизайн и здравословен начин на живот, в паркова среда, с детски кът и места за отдих на живущите.
Сградата е с разрешение за строеж от февруари 2022г. и в момента е на +0,00 цикъл. Въвеждане в експлоатация/Акт 16/ в средата на 2024г.
ЖИЛИЩАТА в комплекса са решени функционално, с правилни форми на помещенията и много светлина. ТЕХНИЧЕСКИ ХАРАКТЕРИСТИКИ: 5 камерна PVC дограма, шпакловка и замазка в помещенията, монтирани всички комуникации-ВиК, електро, хоризонтални разводки за отопление на ГАЗ, външна интериорна врата,10см.външна изолация с водоотблъскваща мазилка. Луксозни общи части. Вертикална планировка: ландшафтно оформление с настилки с марка Semmelrock, с внедрена система за отводняване на терена, с монтирана автоматизирана напоителна система, предвидена за озеленяването.
ТРЕ имоти предлага в комплекса тристайни апартаменти на различни етажи, с различни изложения и различни цени. Към всеки апартамент е предвидено паркомясто на отделна цена. ID 301. За информация и резервации: инж. Невяна Маринова, 0898490145
"
131m²,"жк. Овча Купел, София",False,"188,500",EUR,,2-ри,5,,,Тухла,,,,,,,,,,,"ЕКСКЛУЗИВНО!!!

Имам удоволствието да ви представя имот, в най-предпочитаната част на кв. Овча купел, находящ се в Нова тухлена сграда с Акт 16 от 2020г. на улица Букет. В близост се намират спирки на:
Автобуси: 60, 103 и 107.
Трамваи: 4 и 11.
Само на няколко минути пешеходно разстояние са парк „Овча купел“ и парк „Славия“.
На територията на кв. Овча купел се намират още и:
Висши учебни заведения: Нов български университет, Висше училище по застраховане и финанси, Висше строително училище „Любен Каравелов“.
Училища: НСОУ „София“ (бивше 151-во), 88 СОУ „Димитър Попниколов“, 66 СОУ „Филип Станиславов“, 149 СОУ „Иван Хаджийски“, Професионална гимназия по селско стопанство „Бузема“, Професионална гимназия по електротехника и автоматика.
Детски градини: ОДЗ No 33 „Сребърни Звънчета“, ОДЗ No 84 „Детелина“, ЦДГ No 72 „Усмивка“, ЦДГ No 161 „Ласка“ и ОДЗ No 39 „Пролет“.
Читалище „Никола Йонков Вапцаров“.

Апартаментът е разположен на втори жилищен етаж, а площта от 130,52 кв.м. - ЗП 109,23 кв.м. е със следното разпределение:
Входно антре.
Просторна всекидневна с трапезария и кухненски бокс с изложение Югоизток.
Две спални с южно изложение.
Мокро помещение.
Баня с тоалетна
Тоалетна
Три тераси, две от които във всекидневната и една с излаз и от двете спални.

Отоплението е решено посредством газ.
Към имота има и прилежащо мазе.
Има възможност да се закупи допълнително и подземен, самостоятелен гараж 23кв.м. на цена 25 000 евро.

За потенциала и качествата на жилището може да се каже много, но за да добиете реална представа за тях, можете да се свържете с мен и да уговорите посещение на място, на следните координати:

Вероника Атанасова

Телефон: 0884 904 279

email: atanasova@primoplus.bg
www.primoplus.bg
"
108m²,"жк. Овча Купел, София",False,"156,600",EUR,,2-ри,5,,,Тухла,,,,,,,,,,,"ЕКСКЛУЗИВНО!!!

Имам удоволствието да ви представя имот, в най-предпочитаната част на кв. Овча купел, находящ се в Нова тухлена сграда с Акт 16 от 2020г. на улица Букет. В близост се намират спирки на:
Автобуси: 60, 103 и 107.
Трамваи: 4 и 11.
Само на няколко минути пешеходно разстояние са парк „Овча купел“ и парк „Славия“.
На територията на кв. Овча купел се намират още и:
Висши учебни заведения: Нов български университет, Висше училище по застраховане и финанси, Висше строително училище „Любен Каравелов“.
Училища: НСОУ „София“ (бивше 151-во), 88 СОУ „Димитър Попниколов“, 66 СОУ „Филип Станиславов“, 149 СОУ „Иван Хаджийски“, Професионална гимназия по селско стопанство „Бузема“, Професионална гимназия по електротехника и автоматика.
Детски градини: ОДЗ No 33 „Сребърни Звънчета“, ОДЗ No 84 „Детелина“, ЦДГ No 72 „Усмивка“, ЦДГ No 161 „Ласка“ и ОДЗ No 39 „Пролет“.
Читалище „Никола Йонков Вапцаров“.

Апартаментът е разположен на втори жилищен етаж, а площта от 107,25 - ЗП 90,55 кв.м. е със следното разпределение:
Входно антре.
Просторна всекидневна с трапезария и кухненски бокс с южно изложение.
Две спални със североизточно изложение.
Мокро помещение.
Баня с тоалетна
Тоалетна
Две тераси, една от които във всекидневната и една с излаз и от двете спални.

Отоплението е решено посредством газ.
Към имота има и прилежащо мазе.
Има възможност да се закупи допълнително и подземен, самостоятелен гараж 23кв.м. на цена 25 000 евро.

За потенциала и качествата на жилището може да се каже много, но за да добиете реална представа за тях, можете да се свържете с мен и да уговорите посещение на място, на следните координати:

Вероника Атанасова

Телефон: 0884 904 279

email: atanasova@primoplus.bg
www.primoplus.bg
"
61m²,"жк. Овча Купел, София",False,"105,000",EUR,Необзаведен,2-ри,6,,,Тухла,,,,,,,,,,,"Агенция за недвижими имоти 'Perfe' има удоволствието да Ви представи:


Двустаен апартамент с локация кв. Овча купел

Жиището е ситуирано на 2-ри етаж от общо 6 в тухлена сграда от 2020г.

Разполага с площ от 61 кв.м. и е със следното практично разпределение:
антре, хол с кухненски бокс, спланя, баня с тоалетна.

Към апартамента има прилежащо мазе.

Възможност за покупка на подземно паркомясто на цена от 15 000 EUR.

Отоплението е на електричество.

Локацията е тиха и спокойна, същевременно комуникативна в близост до спирка на градски транспорт, недалеч от НБУ, парк ""Овча купел"", магазини за хранителни стоки .




За повече въпроси и записване на час за оглед, обадете се на тел.: +359 896505656.

Референтен номер на имота:27272







"
64m²,"жк. Овча Купел, София",False,"153,000",EUR,Обзаведен,6-ти,19,Електричество,,Тухла,,,,,,,,,,,"ДРИЙМ ВИЖЪН НЕДВИЖИМИ ИМОТИ Продава обзаведен двустаен апартамент в кв. Овча Купел в нова сграда с АКТ 16 от 2020година, поддържани общи части. В близост до метростанция, спирки на градски транспорт, супермаркет, училище, НБУ. Към сградата има детска площадка, 3 беседки, барбекю, места за отдих. Жилището се състои от: входно антре, дневна с кухненски бокс и трапезария, спалня, баня с тоалетна, тераса. Чисто ново обзавеждане в гаранция. Отоплението е на газ, като има и поставен климатик. Възможност за допълнително закупуване/наемане на паркомясто! Оферта в агенцията 9225. Всички наши обяви ги работим с колеги. Още наши оферти може да намерите на www.dreamvision.bg Телефон за връзка: 0885 98 11 00 - Александър Гогов
"
127m²,"жк. Овча Купел, София",False,"183,439",EUR,Необзаведен,2-ри,6,,,Тухла,,,,,,,,,,,"С АКТ 16!!! ДРИЙМ ВИЖЪН НЕДВИЖИМИ ИМОТИ Продава тристаен апартамент в кв. Овча купел 2. Състои се от входно антре, дневна с трапезария, дневна с кухненски бокс и трапезария, две спални, баня с тоалетна, склад, две тераси. Предава се на шпакловка и замазка с блиндирана входна врата, интериорни врати, ВиК на тапи и ел. инсталация на контакти. Сградата е с модерна архитектура, функционално разпределение на апартаментите и хидравличен безшумен асансьор. Намира се близо до Нов Български Университет, новата метростанция, поликлиника, спортен център, училище, детска градина, хипермаркети, банки и спирки на градски транспорт. Има възможност за закупуване на паркомясто/гараж. Оферта в агенцията 8935. Всички наши обяви ги работим с колеги. Още наши оферти може да намерите на www.dreamvision.bg Телефон за връзка: 0885 98 11 00 - Александър Гогов
"
