Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
65m²,"жк. Люлин 10, София",False,"91,308",EUR,Необзаведен,5-ти,7,ТЕЦ,,Тухла,,,,,,,,,,,"iHOME real estate представя новострояща се сграда в Люлин 10 на ул. Орион.



Може да заявите ранна резервация за вашето бъдещо жилище.

Официален пусков срок м. Април 2022г.



Жилището е с площ от 69.10 кв.м и е ситуирано на 5-ти жилищен етаж от 7.



Състои се от: антре, дневна, спалня, баня с тоалетна,тераса и мазе.



Изложенията са: ИЗТОК, СЕВЕРОЗАПАД, СЕВЕРОИЗТОК,



Възможност за препроектиране по време на строителството – според индивидуалните нужди и предпочитания на клиента. 



Налични подземни паркоместа и гаражи.



Сградата се намира в Ж.К. Люлин 10, на улица „Орион”, но е само на 50 метра от един от основните булеварди в района – „д-р Петър Дертлиев“ и на 200 от централна спирка ул. „Орион”. Изключително комуникативно място. Районът е предпочитан за живеене от млади хора, поради централното му местоположение, близостта на всякакви комуникации и градски удобства, като същевременно е на 100 м от Западен парк, който е едни тихо и озеленено място. 



Отстояние от някои основни обекти: 



- Спирка на градски транспорт – 50 метра



- Парк – 100 метра; - Детска градина - 300 метра



- Основно Училище - 350 метра; - Болница - 200 метра;



- Централна ж.п. гара – 5 километра; -



- Централна автогара – 5 километра; 



- Международно летище – 14 километра



Строителство:



Модерно и качествено строителство, при спазване на съвременните европейски стандарти в бранша. Висок клас на използваните материали. Монолитна стоманобетонна конструкция, оразмерена на земетръс. Външни и вътрешни стени от червени керамични тухли на водещ европейски производител. Осигурени топло-, хидро- и шумо- изолации. Вътрешни мазилки от естествен гипс за здравословна среда. Инсталации, изпълнени със сертифицирани материали на реномирани производители. Стилна фасада с класическа градска архитектура. Качествена дограма с немски петкамерен профил. Високо-енергийни и ниско-емисионни стъкла. Големи и безшумни асансьори. Красиви, здрави и сигурни външни и интериорни врати. Представителни общи части с модерни миещи се вътрешни мазилки в топли цветове и настилки по стълбища и коридори от естествен гранит. Материали, осигуряващи лесна поддръжка, дълговечност и чувство за уют в дома.

В сградата има и други свободни 2-ни и 3-ни апартаменти.

Агенцията работи по изискванията на БДС EN 15 733. Предлагаме съдействие за ипотечно кредитиране и изготвяне на пазарна оценка на имота."
24m²,"жк. Люлин 10, София",False,"38,000",EUR,Полуобзаведен,Партер,,Електричество,,Тухла,,,,,,,,,,,"Партерно помещение в Люлин 10 . Може да се използва за живеене както и за офис.
За контакти К.Цветкова. 088493699
Оферта 11459
"
114m²,"жк. Люлин 10, София",False,"114,600",EUR,Необзаведен,5-ти,5,,,Тухла,,,,,,,,,,,"ДРИЙМ ВИЖЪН НЕДВИЖИМИ ИМОТИ Продава тристаен апартамент в кв. Люлин 10 на тихо и спокойно място в близост до спирки на градски транспорт, детска градина, училище, магазини и на 7 минути пешеходно разстояние от метростанция. Жилището се състои от: входно антре, дневна с кухненски бокс и трапезария, две спални, баня с тоалетна, тоалетна, две тераси. Възможност за допълнително закупуване на паркомясто или единичен/двоен гараж. Оферта в агенцията 8854. Всички наши обяви ги работим с колеги. Още наши оферти може да намерите на www.dreamvision.bg Телефон за връзка: 0885 98 11 00 - Александър Гогов"
108m²,"жк. Люлин 10, София",False,"135,025",EUR,,3-ти,5,Локално отопление,,Тухла,,,,,,,,,,,"ДРИЙМ ВИЖЪН НЕДВИЖИМИ ИМОТИ Продава тристаен апартамент в кв. Люлин 10 на тихо и спокойно място в близост до спирки на градски транспорт, детска градина, училище, магазини и на 7 минути пешеходно разстояние от метростанция. Жилището се състои от: входно антре, дневна с кухненски бокс и трапезария, две спални, баня с тоалетна, тоалетна, две тераси. Възможност за допълнително закупуване на паркомясто или единичен/двоен гараж. Оферта в агенцията 8800. Всички наши обяви ги работим с колеги. Още наши оферти може да намерите на www.dreamvision.bg Телефон за връзка: 0885 98 11 00 - Александър Гогов"
75m²,"жк. Люлин 10, София",False,"93,635",EUR,,2-ри,5,Локално отопление,,Тухла,,,,,,,,,,,"ДРИЙМ ВИЖЪН НЕДВИЖИМИ ИМОТИ Продава двустаен апартамент в кв. Люлин 10 на тихо и спокойно място в близост до спирки на градски транспорт, детска градина, училище, магазини и на 7 минути пешеходно разстояние от метростанция. Жилището се състои от: входно антре, дневна с кухненски бокс и трапезария, спалня, баня с тоалетна, склад, две тераси. Възможност за допълнително закупуване на паркомясто или единичен/двоен гараж. Оферта в агенцията 8799. Всички наши обяви ги работим с колеги. Още наши оферти може да намерите на www.dreamvision.bg Телефон за връзка: 0885 98 11 00 - Александър Гогов
"
66m²,"жк. Люлин 10, София",False,"105,000",EUR,,4-ти,8,,,Панел,,,,,,,,,,,"Оферта: 16957
КОРТА ИМОТИ предлага саниран, вътрешен двустаен апартамент в кв. Люлин 10. Апартаментът е с отлична локация в близост до Западен парк и метростанция Западен парк. Апартаментът е в непосредствена близост до детски градини и на близко разстояние до МОЛ Люлин. Отоплението е на климатици, а топлата вода е на ТЕЦ.

***РАЗПРЕДЕЛЕНИЕ***
Състои се от входно антре, дневна с излаз на тераса, спалня, кухня с излаз към остъклена тераса и баня с тоалетна.

***АКЦЕНТИ***
• Отлична локация;
• В близост до Западен парк;
• В близост до метростанция и спирки на градски транспорт;
• Към апартамента има прилежащо мазе - 4 кв.м.
 
***ДОПЪЛНИТЕЛНА ИНФОРМАЦИЯ***
• Апартаментът е вътрешен, саниран;
• Отопление - на климатици;
• Топла вода - на ТЕЦ.

За нови предложения и подобни оферти, посетете нашия сайт www.cortaimoti.com или се обадете на 
*** Тел. 0887 000 452 ***

Очакваме Ви на посочения телефон, за да Ви дадем подробна информация относно предлагания имот. Ние сме реномирана компания, което ни задължава да Ви предоставим допълнителни услуги и следпродажбено обслужване. Професионалистите от КОРТА ИМОТИ ще бъдат с Вас през целия процес по покупко-продажба на имота. Допълнитетелните услуги, които предлага екипът ни включва проучване и предлагане на най-добрите оферти на банкови институции за получаване на одобрение за Ипотечен и/или Потребителски кредит, юридически и нотариални услуги, застраховки и др. Ние се стремим да влагаме качество и индивидуален подход във всичко, което правим и да предлагаме на нашите клиенти само най-доброто качество и обслужване.

"
79m²,"жк. Люлин 10, София",False,"104,400",EUR,Необзаведен,5-ти,6,ТЕЦ,,Тухла,,,,,,,,,,,"АКТ 16! ТОП ЛОКАЦИЯ! Предлагаме чудесен двустаен апартамент на много комуникативно място.
Състои се от входно антре, всекидневна с кухненски бокс, спалня, обща тераса за двете помещения и баня с тоалетна.
Имотът е на 5-ти етаж.
Намира се на много комуникативно място – на 5 мин. от спирка Орион и на 6-7 минути от метростанция Западен парк.
Изложение юг! Продава се на шпакловка и замазка, с прилежащо мазе.
Има акт 16.
ВЪЗМОЖНОСТ ЗА ЗАКУПУВАНЕ НА ПОДЗЕМЕН ГАРАЖ
За защита на взаимните интереси, преди да се покаже имота, задължително се подписва протокол за оглед.
Агенцията е администратор на лични данни с удостоверение с 272996.
За повече информация и огледи: Никос Велонис 0882 476 765
Оферта номер: 6626

                     
"
104m²,"жк. Люлин 10, София",True,"159,000",EUR,Обзаведен,10-ти,13,Електричество,,ЕПК,,,,,,,,,,,"К - КОНСУЛТ продава просторен 4-стаен апартамент в кв. Люлин 10.
Отлична локация на метри от метростанция Западен парк, Мегамол, Западен парк, учебни заведения, супермаркети, с бърз достъп до главни пътни артерии и други.
Апартаментът е саниран с нова дограма - REHAU, нови интериорни врати, входна врата - SOLID.
Състои се от: Входно антре, три спални, дневна, кухня, две бани.
Имотът се нуждае от частичен ремонт.

К - КОНСУЛТ предлага довършителни работи и ремонтни дейности, както и съдействие при отпускане на банков кредит."
25m²,"жк. Люлин 10, София",True,"39,900",EUR,Полуобзаведен,Партер,6,Електричество,,Тухла,,,,,,,,,,,"ТОП място - на 7минути пешеходно разстояние от метростанция „Западен Парк“. Тухлена сграда от 2009 година . Партерно помещение , подходящо за инвестиция , в момента с наематели . Ремонтирано , с ПВЦ дограма , теракот и латекс . Голяма стая с кухненски бокс и баня с тоалетна , има климатик ,бойлер , пералня със сушилня . 0898 246 049 "
104m²,"жк. Люлин 10, София",True,"159,000",EUR,Обзаведен,10-ти,13,Електричество,,ЕПК,,,,,,,,,,,"Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да ви представи многостаен апартамент в ж.к. Люлин 10.

ОБЗАВЕЖДАНЕ: напълно обзаведен;
РАЗПРЕДЕЛЕНИЕ: входно антре, хол, кухня, три спални, баня с тоалетна, втора тоалетна и тераса;
ЗАСТРОЕНА ПЛОЩ: 104 кв. м;
ЕТАЖ: 10-ти от 13;
АСАНСЬОР: да;
ОТОПЛЕНИЕ: електричество;
ИЗЛОЖЕНИЕ: Изток/Запад/Юг;
СТРОИТЕЛСТВО: ПК;
ИЗОЛАЦИЯ: да;
РЕФ.НОМЕР: 39219;
ПРЕДИМСТВА: основно ремонтиран апартамент в нова сграда в непосредствена близост до: хранителен магазин, главен път, училище и детска градина, спирки на градски транспорт и зони за отдих и спорт. Към жилището има и мазе.

При проявен интерес към тази оферта или ако желаете БЕЗПЛАТНА консултация, може да се свържете с нас на посочения телефон."
