Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
78m²,"жк. Банишора, София",False,"156,000",EUR,Обзаведен,4-ти,5,ТЕЦ,,Тухла,,,,,,,,,,,"Империал Бг предлага на Вашето внимание чудесен слънчев апартамент на комуникативна локация в кв. Банишора. Жилищната кооперация е построена  и въведена в експлоатация през 2009. 
Жилището е с луксозен ремонт дограма, теракота, ламинат, баня с душ кабина. Намира се на 4-ти етаж от 6 етажна сграда. Изцяло южно изложение, което го прави изключително икономичен през зимните месеци. 
Разпределение: входно антре, хол с кухненски бокс, спалня, баня и тоалетна, тераса. 
ЖИЛИЩЕТО СЕ ПРЕДЛАГА НАПЪЛНО ОБЗАВЕДЕНО ГОТОВО ЗА ЛИЧНО ПОЛЗВАНЕ ИЛИ ОТДАВАНЕ ПОД НАЕМ С ВИСОКА ВЪЗВРАЩАЕМОСТ ПОРАДИ ЖЕЛАНАТА ОТ МНОГО НАЕМАТЕЛИ ЛОКАЦИЯ!
В блока има прекаран ТЕЦ, с абонатна станция, но не функционира, поради общо съгласие на живущите в сградата!
Статут на Апартамент!
Империал БГ съдейства за отпускане на кредит (ипотечен и потребителски) при най-добри условия от всички банкови институции. Съдействаме при избора Ви на жилище в цяла София и област София!
"
86m²,"жк. Банишора, София",False,"141,900",EUR,Обзаведен,6-ти,8,ТЕЦ,,Тухла,,,,,,,,,,,"Имоти Сердика 1 продава двустаен апартамент в ж.к. Банишора. Състоящ се от спалня, хол, кухня, килер и две тераси. Пред блока има спирка на трамвай, метростанция и автобуси. Имот с южно изложение с прилежащо мазе. За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон за връзка. В случай, че не ви отговорим на момента, ще ви върнем обаждане при първа възможност. Предлагаме безплатно съдействие за отпускане на ипотечни и потребителски кредити. Преференциални условия! Още актуални оферти за наеми и продажби може да намерите в нашия сайт: www.serdika1.bg. ID:9059
.
"
94m²,"жк. Банишора, София",False,"250,000",EUR,Обзаведен,1-ви,5,ТЕЦ,,Тухла,,,,,,,,,,,"Имоти Сердика продава многостаен апартамент в ж.к. Банишора. Намира се на първият етаж в тухлена сграда от 1970 г. Чистата площ е 94кв.м, без терасата, която е около 8 кв.м. Отоплението е на ТЕЦ. Има вътрешна изолация в северната част на имота. Апартаментът не е обзаведен. Едната баня е напълно ремонтирана, другата е на шпакловка и замазка. Към апартаментът има и мазе. Достъпът е с чип. Изложението е юг/север. В близост до аптеки, ДКЦ, офиси на ИзиПей, Еконт и удобен транспорт, метростанция Централна гара и Мария Луиза. За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон за връзка. В случай, че не ви отговорим на момента, ще ви върнем обаждане при първа възможност. Предлагаме безплатно съдействие за отпускане на ипотечни и потребителски кредити. Преференциални условия! Още актуални оферти за наеми и продажби може да намерите в нашия сайт: www.serdika1.bg. ID:9731
"
83m²,"жк. Банишора, София",False,"118,500",EUR,Необзаведен,5-ти,6,Електричество,,Тухла,,,,,,,,,,,"Луксозен,бутиков апартамент в луксозна многофамилна жилища сграда с подземни паркоместа и гаражи,с 13 апартамента и луксозни общи части. Намира се в широкия център на столицата, в един от най-предпочитаните райони на София- кв. Банишора. Лесен и бърз достъп до главни пътни артерии, училища, детски градини и площадки,търговски центрове, супермаркети, в непосредствена близост до метростанция 'Константин Величков',спирки на градски транспорт. Състои се от: входно антре, просторна дневна с кухненски бокс,спалня с тераса две бани с тоалетни.Към апартамента се предлага паркомясто в сутерена.Прилежащо мазе. Жилището ще се предаде на фина шпакловка и замазка, хоризонтална и вертикална инсталация до тапа; монтирана блиндирана входна врата. Модерен хидравличен асансьор и автомобилен подемник. Отопление и топла вода на ток.Домофонна инсталация и контрол на достъпа.Акт 14 м.март 2023.Пусков срок м. 09.2023г. Разсрочено плащане.Доказан строител ,със завършени сгради."
85m²,"жк. Банишора, София",False,"123,000",EUR,Необзаведен,3-ти,6,Електричество,,Тухла,,,,,,,,,,,"Луксозен,бутиков апартамент в луксозна многофамилна жилища сграда с подземни паркоместа и гаражи,с 13 апартамента и луксозни общи части. Намира се в широкия център на столицата, в един от най-предпочитаните райони на София- кв. Банишора. Лесен и бърз достъп до главни пътни артерии, училища, детски градини и площадки,търговски центрове, супермаркети, в непосредствена близост до метростанция 'Константин Величков',спирки на градски транспорт. Състои се от: входно антре, просторна дневна с кухненски бокс,спалня с тераса две бани с тоалетни.Към апартамента се предлага паркомясто в сутерена.Прилежащо мазе. Жилището ще се предаде на фина шпакловка и замазка, хоризонтална и вертикална инсталация до тапа; монтирана блиндирана входна врата. Модерен хидравличен асансьор и автомобилен подемник. Отопление и топла вода на ток.Домофонна инсталация и контрол на достъпа.Акт 14 м.март 2023.Пусков срок м. 09.2023г. Разсрочено плащане.Доказан строител ,със завършени сгради."
62m²,"жк. Банишора, София",False,"158,000",EUR,Необзаведен,3-ти,6,ТЕЦ,,Тухла,,,,,,,,,,,"Номер в агенцията 47350
Агенция Абела презлага двустаен тухлен апартамент с парко място на ул. Струга до градинката.
Сградата е от 1971 год с ограден двор и паркоместа за всички собственици на жилища.
Апартаментът е вътрешен и топъл с ниски месечни разходи за отопление, изложение югозапад - североизток
Прилагам схема на разпределение.Жилището се нуждае от освежителен ремонт.
Разполагаме с с един от петте най добри кредитни консултани.
Имаме фирма за ремонти и премествания на жилища.
Огледи с предварителна уговорка.


"
29m²,"жк. Банишора, София",False,"32,000",EUR,,Партер,,,,Тухла,,,,,,,,,,,"Екипът на Йохоум има удоволствието да ви представи за продажба две подземни паркоместа в ж.к. Банишора. Намират се в тухлена сграда като едното е с площ 12кв.м, а другото 16кв.м. Разположени са едно пред друго на ниво -1. Достъпът се осъществява през вътрешния двор на сградата, където е разположен автомобилен асансьор. За повече информация и организиране на оглед се свържете с нас и цитирайте кода на обявата: 7551.

Разгледайте останалите атрактивни предложения на страницата ни: www.yohome.bg"
119m²,"жк. Банишора, София",False,"117,810",EUR,Необзаведен,3-ти,5,Електричество,,Тухла,,,,,,,,,,,"Представям ви един добър инвестиционен имот, а именно апартамент в новострояща се сграда в кв. Зона Б17 със застроена площ: 99 кв. м., рзгънатата му площ е 119кв.м.
Жилището се състои от входно антре, дневна с кухненски бокс 30 кв.м.,спалня със собствен санитарен възел 17 кв.м.,втора спалня 15 кв.м,втори санитарен възел, складово помещение и двe тераси.

Сградата е малка тухлена сграда с разгъната площ 1200кв.м. и е ситуирана на малка спокойна улица, но в близост до голями пътни артерии бул. Димитър Петков, бул. Сливница,бул. Опълченска, бул. Константин Величков, бул. Княгиня Мария Луиза, паркове и спирки на градски транспорт. Трамваи с номера: 1;6;7;11;12; Тролеи с номера: 1;5, Автобуси с номера: 11; 27; 77; 82; 85; 285; 309; 310, Метростанция Мария Луиза е на 500 метра.

В близост наличието на магазини : T Маркет, Кауфланд, Супермаркет ДАР, и много други малки магазини. В района има няколко парка и много спортни площадки.

Детска градини 45 и ДДГСлавана 1 минута разстояние, в близост ДГ53; ДГ199 . Училища 14СУАсен Златарови 43ОУХристо Смирненскиса на 5 минути разстояние, в близост още няколко основни и професионални гимназии : 100 ОУ Найден Геров; Национална гимназия по приложни изкустваСвети Лука; НПГ Прецизна техника и оптика Ломоносов ; ПГ по аудио, видео и телекомуникационна техникаА.С. Попов .

Няколко болници; 5 МБАЛ; 2МБАЛ; 7 ДКЦ; СБАЛ Йоан Павел; СОБАЛ Пентаграм ,НЦЗПБ отдел Вирусология и други.

Има още два свободни апартамента със същите параметри в сградата. Има възможност за закупуване на гараж.

Акт 16 се очаква в края на 2022 г.

За повече информация: 0877972227 Гергана Асенова

e-mail:asenova@primoplus.bg
"
70m²,"жк. Банишора, София",False,"127,000",EUR,Обзаведен,1-ви,5,ТЕЦ,,Тухла,,,,,,,,,,,"Агенция за недвижими имоти 'Perfe' има удоволствието да Ви представи:


Двустаен апартамент за продажба с локация кв. Банишора

Жилището е ситуирано на 1-ви етаж от общо 5 в тухлена кооперация.

Разполага с площ от 70 кв.м. и е със следното практично разпределение:

антре, хол с кухненски бокс, спалня, баня с тоалетна, сухо помещение балкон.

Изложение: Изток/Запад

Отоплението е чрез Електричество.

Локацията е комуникативна в близост до спирка на метро и градски транспорт, магазини, заведения, зони за отдих и спорт.


За повече въпроси и записване на час за оглед, обадете се на тел.: +359 896505656.

Референтен номер на имота:31743
"
83m²,"жк. Банишора, София",False,"170,000",EUR,Обзаведен,1-ви,8,ТЕЦ,,Панел,,,,,,,,,,,"!!!ГОТОВ ЗА НАНАСЯНЕ!!!



Имоти Премиер представя на Вашето внимание обзаведен тристаен апартамент в ж.к. Банишора. Сградата е панел, строен 1983г. Апартаментът се намира на първия етаж. Чистата площ е 83кв.м. Отоплението е на ТЕЦ.



Жилището разполага с:

Поръчкова баня
Фурна
Котлони
Хладилник
Пералня
Нова PVC дограма
Външни щори
СОТ
Усвоени балкони
Паркет във всички стаи
Външна изолация
Мазе 2кв.м.
Контрол на достъпа
Система за видео наблюдение
Нови интериорни врати
Окачени тавани
Баня с тоалетна + още една отделна тоалетна
Нови PVC тръби
Нови радиатори
Обзаведени хол и спалня


Код на обявата: 344125"
