Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
113m²,"жк. Зона Б19, София",False,"149,160",EUR,Необзаведен,6-ти,7,Електричество,,Тухла,,,,,,,,,,,"Империал БГ предлага на Вашето внимание ТРИСТАЕН АПАРТАМЕНТ В новострояща се сграда в Зона Б-19 на ул. Иван Иванов в близост до бул. Константин Величков МС 'Константин Величков' , бул. Тодор Александров, бул. Ал. Стамболийски, множество спирски на градски транспорт, училища, детски градини, парк Св. Петър и Павел и много други удобства. Сградата ще бъде изпълнена по-най високи стандарти за енергийноефективност, красиво озеленена, с вътрешна и външна топло и шумо изолация, тих асансьор КОNE, висококачествена 7- камерна дограма. В сградата ще бъде изградена фитнес зала, магазини, наземе и подземен паркинг с лесен достъп с товарен асансьор за автомобили. 
Представяме Ви апартамент 14) входно антре 6.4 кв.м, дневна с трапезария 22.22 кв.м. с излаз на тераса 4.2 кв.м., спалня 10.7 кв.м. със СОБСТВЕНА БАНЯ И ТОАЛЕТНА 2.8 кв.м, втора спалня 14.7 кв.м. с излаз на втора тераса 4 кв.м. ОТДЕЛНА КУХНЯ 9.9 кв.м., с излаз на тераса, склад 2.3 кв.м. втора баня с тоалетна 3.3 кв.м.
ЧЖП: 93.09 кв.м., ОП: 112.90 кв.м. Жилищата ще се предлагат на Ш/З, с монтирана блиндирана входна врата. В момента кооперацията е на етап: втора плоча, като АКТ 14 се очаква юли месец 2022г. АКТ 15 март 2023, АКТ 16 края на 2023 г. В сградата предлагаме още апартаменти на различни етажи и с различни разпределения. Империал БГ съдейства напълно безплатно при кандидатстване за кредит от всичи водещи банки. Изготвяне на индивидуален интериорен проект и завършването на апартамента до ключ, бързо, точно и прецизно. За повече информация се обадете на посочения телефон 
"
146m²,"жк. Зона Б19, София",False,"192,720",EUR,Необзаведен,7-ми,7,Електричество,,Тухла,,,,,,,,,,,"Империал БГ предлага на Вашето внимание ТРИСТАЕН АПАРТАМЕНТ В новострояща се сграда в Зона Б-19 на ул. Иван Иванов в близост до бул. Константин Величков МС 'Константин Величков' , бул. Тодор Александров, бул. Ал. Стамболийски, множество спирски на градски транспорт, училища, детски градини, парк Св. Петър и Павел и много други удобства. Сградата ще бъде изпълнена по-най високи стандарти за енергийноефективност, красиво озеленена, с вътрешна и външна топло и шумо изолация, тих асансьор КОNE, висококачествена 7- камерна дограма. В сградата ще бъде изградена фитнес зала, магазини, наземе и подземен паркинг с лесен достъп с товарен асансьор за автомобили.
Представяме Ви апартамент 15) входно антре 8.3 кв.м, дневна с трапезария 34 кв.м. с излаз на тераса 6.4 кв.м., спалня 12.8 кв.м. с излаз на втора тераса 3.8 кв.м, втора спалня 11.3 кв.м. с излаз на трета тераса 5.8 кв.м. ОТДЕЛНА КУХНЯ 3.8 кв.м., склад 2.65 кв.м. баня с тоалетна 3кв.м. втора тоалетна 2.2 кв.м.
ЧЖП: 120.41 кв.м., ОП: 145.78 кв.м. Жилищата ще се предлагат на Ш/З, с монтирана блиндирана входна врата. В момента кооперацията е на етап: втора плоча, като АКТ 14 се очаква юли месец 2022г. АКТ 15 март 2023, АКТ 16 края на 2023 г.
В сградата предлагаме още апартаменти на различни етажи и с различни разпределения.
Империал БГ съдейства напълно безплатно при кандидатстване за кредит от всичи водещи банки. Изготвяне на индивидуален интериорен проект и завършването на апартамента до ключ, бързо, точно и прецизно. За повече информация се обадете на посочения телефон
"
83m²,"жк. Зона Б19, София",False,"109,560",EUR,Необзаведен,2-ри,7,Електричество,,Тухла,,,,,,,,,,,"Империал БГ предлага на Вашето внимание ТРИСТАЕН АПАРТАМЕНТ В новострояща се сграда в Зона Б-19 на ул. Иван Иванов в близост до бул. Константин Величков МС 'Константин Величков' , бул. Тодор Александров, бул. Ал. Стамболийски, множество спирски на градски транспорт, училища, детски градини, парк Св. Петър и Павел и много други удобства. Сградата ще бъде изпълнена по-най високи стандарти за енергийноефективност, красиво озеленена, с вътрешна и външна топло и шумо изолация, тих асансьор КОNE, висококачествена 7- камерна дограма. В сградата ще бъде изградена фитнес зала, магазини, наземе и подземен паркинг с лесен достъп с товарен асансьор за автомобили.
Представяме Ви апартамент 2) с функционално разпределение както следва: дневна с трапезария и кухненски бокс 26.3 кв.м., спалня 1) 9.8 кв.м., спалня 2) 10.8 кв.м, 2 бани с тоалетни 2.8 кв.м., тераса с достъп от дневната и спалня 2) - 4.2 кв.м. ЧЖП: 67.85 кв.м., ОП: 82.43 кв.м. Жилищата ще се предлагат на Ш/З, с монтирана блиндирана входна врата. В момента кооперацията е на етап: втора плоча, като АКТ 14 се очаква юли месец 2022г. АКТ 15 март 2023, АКТ 16 края на 2023 г.
В сградата предлагаме още апартаменти на различни етажи и с различни разпределения.
Империал БГ съдейства напълно безплатно при кандидатстване за кредит от всичи водещи банки. Изготвяне на индивидуален интериорен проект и завършването на апартамента до ключ, бързо, точно и прецизно. За повече информация се обадете на посочения телефон.
"
171m²,"жк. Зона Б19, София",False,"368,370",EUR,Необзаведен,6-ти,7,ТЕЦ,,Тухла,,,,,,,,,,,"ОТЛИЧНА ЛОКАЦИЯ! МЕТРОСТАНЦИЯ!

АДАМАНТ Недвижими имоти представя ПРОСТОРЕН, СВЕТЪЛ и ФУНКЦИОНАЛЕН МЕЗОНЕТ в ЛУКСОЗНА ЖИЛИЩНА СГРАДА В СТРОЕЖ в ЗОНА Б-19 на ул. Позитано на метри от:
бул Аександър Стамболийски, бул. Тодор Александров, метростанция Константин Величков, Мол София;
Автобусни и трамвайни спирки;
Паркове; Супермаркети; Банки; Аптеки,Множество търговски обекти, Детски градини и Училища.

ЛОКАЦИЯ: ул. Позитано.

СТАТУТ - Апартамент

КВАДРАТУРА: Чиста Жилищна площ - 227,86 кв.м., Бонус тераса с гледка към Витоша!

РАЗПРЕДЕЛЕНИЕ:
ПЪРВО НИВО
Дневна и трапезаря с кухня, първа спалня, два броя тераси, две бани с тоалетни, коридор, складово помещение.
ВТОРО НИВО
Коридор, две спални, една от който е с дрешник и баня с тоалетна.

ИЗЛОЖЕНИЕ: ЮГ/ ЗАПАД/ СЕВЕР.

ЕТАП НА СТРОЙТЕЛСТВО: Начало на стройтелството 22.02.2023г.

СЪСТОЯНИЕ: Издава се на шпакловка и замазка,по БДС с входна врата и монтирани радиатори!

Предлагаме и други двустайни,тристайни апартаменти и мезонети в сградата. Свържете се с нас за повече информация.
-
Възможност за закупуване на ПОДЗЕМНИ ПАРКОМЕСТА на цена от 35 000 Евро.
-
За повече информация, записване за оглед ви очакваме на тел.:

0894 94 20 22 - Елизабет Миланова.
"
50m²,"жк. Зона Б19, София",False,"99,990",EUR,Обзаведен,Партер,6,Електричество,,Тухла,,,,,,,,,,,"Екипът на YOHOME има удоволствието да ви представи двустаен апартамент в спокойна част на кв. Зона Б-19. Чудесен за инвестиция. Апартаментът е с южно изложение, намира се на ниво партер в 6-етажна сграда и се състои от: антре, кухня, дневна и баня с тоалетна. Има вътрешна и външна изолация, отоплението е на ток, има климатик и конвектор. Сградата е с контролиран достъп с чип. В близост до метростанция, пазар Д.Петков, парк Св. Петър и Павел, Мол София и други търговски обекти.
За повече информация и организиране на оглед, свържете се с нас и цитирайте кода на обявата №8181
Разгледайте останалите атрактивни предложения на страницата ни: www.yohome.bg"
64m²,"жк. Зона Б19, София",False,"95,940",EUR,Необзаведен,7-ми,7,,,Тухла,,,,,,,,,,,"iHOME REAL ESTATE продава двустаен апартамент в нова сграда на ул. ""Зайчар"", в района на парк ""Възраждане"". Апартаментът се състои от хол с трапезария и кухненски бокс, спалня, две бани с тоалетна, складово помещение, преддверие и покривна тераса.
Сградата е разположена на тихо място, в непосредствена близост до учебни заведения, поликлиники, банки, читалище. В радиус от около километър са разположени характерни за градската атмосфера обекти като Mall Of Sofia, Дворецът на децата, парк „Възраждане“, аквапарк „Възраждане“, площад ,,Руски паметник'' и др. Най-близката станция на метрото е метростанция ,,Константин Величков'', която се намира на около 400 м. разстояние. Съседни транспортни линии на квартала са разположени на бул. ,,Акад. Иван Евстатиев Гешов'' и бул. ,,Александър Стамболийски''.
Сградата е пететажна с две подпокривни нива и един подземен етаж, а входното фоайе и общите части са решени с интериор, съответстващ на цялостния замисъл на сградата. Решена е с монолитна стоманобетонна скелетно-безгредова конструкция. Всички фасадни и вътрешни стени са от решетъчни керамични блокове с дебелина 12 и 25 см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с дебелина 10 см, по балкони и еркери - XPS/EPS с дебелина 10-14 см. Хидроизолацията е битумна. Дограмата е ,,REHAU'', с дебелина на профила 70 мм и висококачествен троен стъклопакет. Предвидени са слабо и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението на сградата се осъществява от ТЕЦ, а охлаждането е предвидено чрез климатични системи. Довършителните елементи, избрани за защита на вашия дом, са комбинация от силиконови фасадни мазилки и декоративни профили.
Апартаментите са с изключително нисък процент на общите части - 12%. Сградата има Акт 14. Планиран краен срок за въвеждане на сградата в експлоатация - юни, 2023 г.
iHOME REAL ESTATE работи по изискванията на БДС EN15733 в съответствие с нормите, заложени в Етичния Професионален Кодекс. Отговаряме за качеството на предоставяните услуги и консултации, свързани с покупка, продажба, наем-управление на имоти и кредитиране!
АГЕНЦИЯ НА ГОДИНАТА ЗА 2021 на годишните награди на imoti.net, пълноправен член на НСНИ и CEPI.
"
66m²,"жк. Зона Б19, София",False,"98,520",EUR,Необзаведен,7-ми,7,ТЕЦ,,Тухла,,,,,,,,,,,"iHOME REAL ESTATE продава двустаен апартамент в нова сграда на ул. ""Зайчар"", в района на парк ""Възраждане"". Апартаментът се състои от хол с трапезария и кухненски бокс, спалня, баня с тоалетна, складово помещение, преддверие и две тераси.
Сградата е разположена на тихо място, в непосредствена близост до учебни заведения, поликлиники, банки, читалище. В радиус от около километър са разположени характерни за градската атмосфера обекти като Mall Of Sofia, Дворецът на децата, парк „Възраждане“, аквапарк „Възраждане“, площад ,,Руски паметник'' и др. Най-близката станция на метрото е метростанция ,,Константин Величков'', която се намира на около 400 м. разстояние. Съседни транспортни линии на квартала са разположени на бул. ,,Акад. Иван Евстатиев Гешов'' и бул. ,,Александър Стамболийски''.
Сградата е пететажна с две подпокривни нива и един подземен етаж, а входното фоайе и общите части са решени с интериор, съответстващ на цялостния замисъл на сградата. Решена е с монолитна стоманобетонна скелетно-безгредова конструкция. Всички фасадни и вътрешни стени са от решетъчни керамични блокове с дебелина 12 и 25 см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с дебелина 10 см, по балкони и еркери - XPS/EPS с дебелина 10-14 см. Хидроизолацията е битумна. Дограмата е ,,REHAU'', с дебелина на профила 70 мм и висококачествен троен стъклопакет. Предвидени са слабо и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението на сградата се осъществява от ТЕЦ, а охлаждането е предвидено чрез климатични системи. Довършителните елементи, избрани за защита на вашия дом, са комбинация от силиконови фасадни мазилки и декоративни профили.
Апартаментите са с изключително нисък процент на общите части - 12%. Сградата има Акт 14. Планиран краен срок за въвеждане на сградата в експлоатация - юни, 2023 г.
iHOME REAL ESTATE работи по изискванията на БДС EN15733 в съответствие с нормите, заложени в Етичния Професионален Кодекс. Отговаряме за качеството на предоставяните услуги и консултации, свързани с покупка, продажба, наем-управление на имоти и кредитиране!
АГЕНЦИЯ НА ГОДИНАТА ЗА 2021 на годишните награди на imoti.net, пълноправен член на НСНИ и CEPI.
"
70m²,"жк. Зона Б19, София",False,"150,000",EUR,Обзаведен,4-ти,8,Електричество,,Тухла,,,,,,,,,,,"ДО МЕТРОСТАНЦИЯ И ПАЗАРА ДИМИТЪР ПЕТКОВ! Продажба на 2-стаен непреходен апартамент, намиращ се на ул. Перник , частта в близост до бул. Ал. Стамболийски /тихо място/, същевременно много комуникативно- на пешеходно разстояние от МОЛ София. Жилището е с площ от 70м2/застроената площ е 59м2/, ет.4/от 8, тухла от 2006год.,чип достъп, с асансьор, отопление-ток/хола е с много икономично отоплително тяло, а спалнята-климатик/. Вътрешното разпределение е следното: антре, дневна с трапезария, бар плот, вградена кухня, отделно спалня, баня с тоалетна/вана/, вграден шкаф с пералня. От дневната и спалнята се излиза на балкон. Настилката в стаите е бамбуков паркет, а коридора-теракот. Жилището е много светло, изцяло със западно изложение, към него има и мазе с площ от 2.20м2. За допълнителна информация и огледи се обръщайте към Надя Антова-088/9999 413, 0888/788 420, Васил-0899/18 35 80, Елена-0898/60 55 33

За повече оферти посетете нашия сайт: www.nadilena.com"
140m²,"жк. Зона Б19, София",True,"212,000",EUR,Обзаведен,2-ри,16,ТЕЦ,,ЕПК,,,,,,,,,,,"ЕКСКЛУЗИВНО!!!просторен ,непреходен с функционално разпределение:3 големи стаи,хол,дневна свързана с кухня две бани с тоалет,мокро помещение ,две тераси,изложение:изток/юг/запад ,жилището е изключително топло  и светло ,добро състояние ПВЦ нови ,настилки-ламинат и теракота,вградена кухня,тихо място в близост до Мол София и метрото !свободно паркиране!За директни клиенти!!!ключ ."
120m²,"жк. Зона Б19, София",False,"140,000",EUR,Необзаведен,9-ти,,,,Тухла,,,,,,,,,,,"Невероятен 3 стаен апартамент преобразен на двустаен ,луксозен, просторен, на 3 мин от метростанция К.Величков, спирки на градскитранспорт и множество магазини /Лидл,Фантастико/ здравни , учебни заведения и паркове. - Разпределение: голяма всекидневна с кухненски бокс, спалня , баня с тоалетна ,гардеробна ,две тераси по цялата дължина на апартаментаи една терасапри спалнята .-Апартаментът се предлага на шпакловка ,латекс , вътрешна и външна изолация с каменна вата, 5 см пресована вата на пода ,тавана и стените са с допълнителносложена вата . -луксозен паркет в хола ,кухнята и коридора ,а в спалнята високо качествен мукет. -Сложени са немски контакти и лед осветление във всяка една стая и също така на всяка една тераса - -Френски прозорци до тавана !Отоплението е на ТЕЦ.Акт-16 .ЗА АПАРТАМЕНТА : Двете тераси които обгръщат хола и кухнята са с изглед към Стара планина ,терасата от спалнята е с изглед към пл.Витоша. Има коридор /антре ,гардеробно помещение /килер,голяма баня с тоалетна (единствено банята не е направена). Всичко е сложено и монтирано 2019г.По нотариален акт ап.е 90кв,защото не се включват терасите ,коридора и гардеробото помещение.
Апартамента МОЖЕ ДА СЕ ПРЕУСТРОИ на 3стаен таваните са по високи от стандратните, а скосенията на апартамента са минимални. От както е построен блока никога не е имало проблем с покрива. В апартамента не е живяно никога ,всичко е ново и свежо !Няма зона около блока и булеварда има удобни места за паркиране ,пред и зад блока! Цената за колеги е 145000Е. ОФЕРТА НОМЕР 8901
За огледи Йоанна Коларова 0882 660 998 
ОФЕРТА НОМЕР 8901
"
