Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
56m²,"жк. Дружба 1, София",False,"117,000",EUR,Обзаведен,5-ти,6,ТЕЦ,,Панел,,,,,,,,,,,"Представяме на Вашето внимание прекрасен, ремонтиран двустаен апартамент в в ж.к. „Дружба“1. Жилището e 57 кв.м. вътрешно и е ситуирано на 5- ти жилищен етаж от общо 6, изключително светло и просторно. Разпределението е следното: антре, 3 отделни помещения, от които кухня с трапезария, хол с широк балкон, спалня, мокро помещение, баня и тоалетна. Апартаментът е ремонтиран и се продава обзаведен, а в цената е включено и мазе.В непосредствена близост до пазара на Дружба, транспортни спирки, училище и много магазини.
Дограмата е сменена.
"
104m²,"жк. Дружба 1, София",False,"124,800",EUR,Необзаведен,1-ви,5,,,Тухла,,,,,,,,,,,"Империал Бг предлага на Вашето внимание просторен тристаен апартамент в новострояща се сграда от строително- инвестиционна компания с дългогодишин опит в сферата на жилищното строитество. Кооперацията ще бъде изградена с висококачествени материали по най-нови стандарти и материали.
Локацията на сградата е в бързоразвиващ се район с построени само нови кооперации и живущи предимно млади семейства. На 200 м. се намира Парк Езерото, Културен дом Искър, Метростанция Искър, както и големи хипермаркети, но и малки квартални магазинчета за стоки от първа необходимост. Предлагат се и други апартаменти на по-високи етажи с по-големи квадратури. 
"
72m²,"жк. Дружба 1, София",False,"113,000",EUR,Обзаведен,4-ти,11,ТЕЦ,,ЕПК,,,,,,,,,,,"Сердика 1 Недвижими имоти предлага непреходен двустаен апартамент преправен на тристаен в ж.к. Дружба 1. Разпределение: антре, детска спалня вдясно, коридор, голяма всекидневна с излаз към два балкона, единия от балконите е приспособен на кухненски бокс, голяма родителска спалня с излаз към слънчев балкон и голяма баня с тоалетна. Строителство - ЕПК, сградата е разположена на много тихо място в квартала, в близост до градски транспорт, училища, детски градини и супермаркети. Апартаментът е на етаж 4 от 11, входа разполага с два асансьора, югозападно изложение, много топъл, на ТЕЦ, с ПВЦ дограма на всички прозорци, 72м2 чиста площ. За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон за връзка. В случай, че не ви отговорим на момента, ще ви върнем обаждане при първа възможност. Предлагаме безплатно съдействие за отпускане на ипотечни и потребителски кредити. Преференциални условия! Още актуални оферти за наеми и продажби може да намерите в нашия сайт: www.serdika1.bg ID:15973
"
62m²,"жк. Дружба 1, София",False,"94,999",EUR,Необзаведен,3-ти,8,ТЕЦ,,Панел,,,,,,,,,,,"Двустаен непреходен апартамент на изключително комуникативно място с огромен потенциал за преустройства. Близо до Пощенски клон, базар и спирки на градски транспорт, както и метро. Вътрешен, югоизточен и с огромна тераса пред трите помещения. Отопление на ТЕЦ, ниски разходи. Свободно паркиране. Озеленено околоблоково пространство. Чудесна инвестиция."
65m²,"жк. Дружба 1, София",False,"96,900",EUR,Необзаведен,3-ти,,ТЕЦ,,Панел,,,,,,,,,,,"ЕКСКЛУЗИВНО ПРЕДЛОЖЕНИЕ ОТ ПРИМО+!

 

Имам удоволствието да ви представя един симпатичен двустаен апартамент с отлична локация: кв. Дружба 1, бл. 90

 

Жилището се състои от:

–       Входно Г-образно антре;

–       Просторна дневна, от която се излиза на голяма тераса;

–       Самостоятелна кухня с излаз към остъклена тераса;

–       Баня с тоалетна;

–       Самостоятелна спалня;

 

 Площта на апартамента по документи е 65.12 кв.м.  Уникалното предимство на имота, е че разполага с възможност за преустройство на малък тристаен, тъй като има 3 отделни помещения. Статут на Апартамент.

Самата сграда е завършена 1972 година. Апартаментите на етаж са по три. Има мазе към апартамента 4 кв.м. Изложение изток-запад. Отоплението е на ТЕЦ. Входът се заключва, сменена е дограмата преди няколко години, има камери, съседите са много задружни. 

Апартаментът се продава не обзаведен, което е предимство за новите собственици, тъй като биха могли да си го направят по свой вкус и стил.

Едно от любимите ви места в този симпатичен апартамент ще е терасата, на която може да се сложи масичка със столчета, да се наслаждаваш на спокойствието и зеленината наоколо. 



Районът се характеризира с бърз достъп до Цариградско шосе. 

В непосредствена близост до сградата се намира и тролейбусна спирка 11, който ходи до централната част на София. На територията на квартала и в близост до блока се намира 108 СОУ „Н. Беловеждов“, ДГ 13 „Калина“. Районът е изключително спокоен. В близост се намира мол Сердика и гара Подуяне. Градския транспорт тук е уреден с трамвай 20, 23, автобуси 10, 84, 88, 184, 384, 404, 305, 604, а на 15 мин е и метростанция Дружба. 

 

Всичко това превръща мястото в отлично за живеене!

 

За повече информация и организиране:

Даниела Бояджиева 0887 996 641

Веселин Георгиев 0888 452 381

 

РАБОТИМ С КОЛЕГИ!!!

Primo+ отдел продажби www.primoplus.bg."
104m²,"жк. Дружба 1, София",False,"123,308",EUR,,3-ти,10,ТЕЦ,,Тухла,,,,,,,,,,,"БЕЗ КОМИСИОН ОТ КУПУВАЧА !!! 

***

ПРОДАВА СЕ АТЕЛИЕ НА трети ЕТАЖ в новострояща се сграда в  КВ.ДРУЖБА 1 . Състои се от спалня ,коридор, дневна с кухненски бокс, баня с тоалетна, склад, и тераса-13 кв.м., с излаз от двете стаи. Изложение-север.

***

В сградата се продават и други двустайни, тристайни апартаменти и ателиета.

***

За контакти:  Павлина Мутафчийска 0877 007 064 

СВЪРЖЕТЕ СЕ С НАС! РАБОТИМ И В ПОЧИВНИ ДНИ ! 

Предлагаме БЕЗПЛАТНО СЪДЕЙСТВИЕ за одобрение и получаване на ипотечен кредит за покупка на жилище при най-добри условия за Вас, чрез услугите на лицензиран кредитен консултант!"
120m²,"жк. Дружба 1, София",False,"158,267",EUR,,2-ри,10,ТЕЦ,,Тухла,,,,,,,,,,,"БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! 

***

ПРОДАВА СЕ ТРИСТАЕН АПАРТАМЕНТ  в новострояща се сграда в КВ.ДРУЖБА 1 .Състои се  дневна с кухненски бокс,две спални,антре, две бани с тоалетни и два  балкона. Изложение:С/Ю. 

*** 

В сградата се продават и други двустайни ,тристайни апартаменти и ателиета. 

*** 

За контакти: Павлина Мутафчийска 0877 007 064 

СВЪРЖЕТЕ СЕ С НАС! РАБОТИМ И В ПОЧИВНИ ДНИ ! 

Предлагаме БЕЗПЛАТНО СЪДЕЙСТВИЕ за одобрение и получаване на ипотечен кредит за покупка на жилище при най-добри условия за Вас, чрез услугите на лицензиран кредитен консултант! 

ПЕРФЕКТНО изработени и приключени документално имотни сделки!  

Агенцията ни поддържа БОГАТА И АКТУАЛНА БАЗА ДАННИ за имоти в нови, луксозни сгради в източната част на Столицата! 

Разполагаме с изпълнител за ДОВЪРШИТЕЛНИТЕ РАБОТИ и ремонт на закупеното от Вас жилище. "
120m²,"жк. Дружба 1, София",False,"152,046",EUR,,2-ри,10,ТЕЦ,,Тухла,,,,,,,,,,,"БЕЗ КОМИСИОН ОТ КУПУВАЧА !!! 

***

ПРОДАВА СЕ АТЕЛИЕ НА трети ЕТАЖ в новострояща се сграда в  КВ.ДРУЖБА 1 . Състои се от спалня ,коридор, дневна с кухненски бокс, баня с тоалетна, склад, и тераса-13 кв.м., с излаз от двете стаи. Изложение-север.

В сградата се продават и други двустайни, тристайни апартаменти и ателиета.

***

За контакти: Павлина Мутафчийска 0877 007 064 

СВЪРЖЕТЕ СЕ С НАС! РАБОТИМ И В ПОЧИВНИ ДНИ ! 

Предлагаме БЕЗПЛАТНО СЪДЕЙСТВИЕ за одобрение и получаване на ипотечен кредит за покупка на жилище при най-добри условия за Вас, чрез услугите на лицензиран кредитен консултант"
165m²,"жк. Дружба 1, София",False,"157,004",EUR,,10-ти,10,ТЕЦ,,Тухла,,,,,,,,,,,"БЕЗ КОМИСИОН ОТ КУПУВАЧА!!! 

*** 

ПРОДАВА СЕ ТРИСТАЕН АПАРТАМЕНТ НА ДЕСЕТИ ЕТАЖ в новострояща се сграда в КВ.ДРУЖБА 1 . Състои се от две спални ,коридор, дневна с кухненски бокс,две бани с тоалетни, и голяма тераса 33 кв.м. Изложение:север-запад. 

***

В сградата се продават и други двустайни, тристайни апартаменти и ателиета.

***

За контакти: Павлина Мутафчийска 0877 007 064 

СВЪРЖЕТЕ СЕ С НАС! РАБОТИМ И В ПОЧИВНИ ДНИ ! 

Предлагаме БЕЗПЛАТНО СЪДЕЙСТВИЕ за одобрение и получаване на ипотечен кредит за покупка на жилище при най-добри условия за Вас, чрез услугите на лицензиран кредитен консултант!

ПЕРФЕКТНО изработени и приключени документално имотни сделки! 

Агенцията ни поддържа БОГАТА И АКТУАЛНА БАЗА ДАННИ за имоти в нови, луксозни сгради в източната част на Столицата!

Разполагаме с изпълнител за ДОВЪРШИТЕЛНИТЕ РАБОТИ и ремонт на закупеното от Вас жилище."
70m²,"жк. Дружба 1, София",False,"105,000",EUR,,3-ти,12,ТЕЦ,,ЕПК,,,,,,,,,,,"ИРИДА НЕДВИЖИМИ ИМОТИ има удоволствието да Ви представи за продажба двустаен апартамент в Дружба 1.Жилището се намира в ЕПК сграда от 1982г., застроена площ 65кв.м.
 Към него има таван и мазе. Може да се преустрои в тристайно. Състои се от: баня с тоалетна, кухня, 2 стаи и балкон.Сменена дограма и интериорни врати.

***

За повече информация и оглед: Водещ брокер Васил Георгиев тел: 0898 771725

***

СВЪРЖЕТЕ СЕ С НАС! РАБОТИМ И В ПОЧИВНИТЕ ДНИ!

Предлагаме БЕЗПЛАТНО СЪДЕЙСТВИЕ за одобрение и получаване на ипотечен кредит за покупка на жилище при най-добри условия за Вас, чрез услугите на лицензиран кредитен консултант!

ПЕРФЕКТНО изработени и приключени документално имотни сделки!

Разполагаме с изпълнител за ДОВЪРШИТЕЛНИТЕ РАБОТИ и ремонт на закупеното от Вас жилище."
